ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment_sch,teacher_fte,prop_frl_sch,re_amind_sch,re_asian_sch,re_black_sch,re_hisp_sch,re_missing_sch,re_multi_sch,re_nathi_sch,re_white_sch,prop_gen_female_sch,prop_gen_miss_sch
411082000668,OR,44.990265,-122.960041,41420,2016-2017,1,41047,Marion County,41,OREGON,Stephens Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001331,Open,Regular School,No,No,No,1103,51.32,0.8322756119673618,0.003626473254759746,0.028105167724388033,0.011786038077969175,0.600181323662738,0,0.033544877606527655,0.04261106074342702,0.28014505893019037,0.4941069809610154,0
411082000668,OR,44.990265,-122.960041,41420,2017-2018,1,41047,Marion County,41,OREGON,Stephens Middle School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000001331,Open,Regular School,No,No,No,1105,51.04,0.832579185520362,9.049773755656109e-4,0.025339366515837104,0.01085972850678733,0.6316742081447964,0,0.028054298642533938,0.04524886877828054,0.2579185520361991,0.49321266968325794,0
411082000774,OR,44.935625,-122.970962,41420,2014-2015,1,41047,Marion County,41,OREGON,Auburn Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000728,Open,Regular School,No,No,N,646,31.15,0.8188854489164087,0.007739938080495356,0.015479876160990712,0.010835913312693499,0.631578947368421,0,0.020123839009287926,0.03869969040247678,0.2755417956656347,0.4953560371517028,NA
411082000774,OR,44.935625,-122.970962,41420,2015-2016,1,41047,Marion County,41,OREGON,Auburn Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000728,Open,Regular School,No,No,No,653,30.58,0.8192955589586524,0.0030627871362940277,0.016845329249617153,0.004594180704441042,0.5972434915773354,0,0.016845329249617153,0.027565084226646247,0.333843797856049,0.4869831546707504,NA
411082000774,OR,44.936054,-122.971112,41420,2016-2017,1,41047,Marion County,41,OREGON,Auburn Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000728,Open,Regular School,No,No,No,683,33.86,0.8199121522693997,0.004392386530014641,0.016105417276720352,0.007320644216691069,0.6295754026354319,0,0.020497803806734993,0.02342606149341142,0.2986822840409956,0.5051244509516838,0
411082000774,OR,44.936054,-122.971112,41420,2017-2018,1,41047,Marion County,41,OREGON,Auburn Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000728,Open,Regular School,No,No,No,676,32.53,0.8195266272189349,0.005917159763313609,0.016272189349112426,0.005917159763313609,0.6272189349112426,0,0.019230769230769232,0.04585798816568047,0.27958579881656803,0.4940828402366864,0
411082000777,OR,44.972492,-123.07723200000001,41420,2016-2017,1,41053,Polk County,41,OREGON,Brush College Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000731,Open,Regular School,No,No,No,289,14.45,0.4602076124567474,0.031141868512110725,0.020761245674740483,0.020761245674740483,0.1522491349480969,0,0.08996539792387544,0.01384083044982699,0.671280276816609,0.5121107266435986,0
411082000777,OR,44.972492,-123.07723200000001,41420,2017-2018,1,41053,Polk County,41,OREGON,Brush College Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000731,Open,Regular School,No,No,No,273,14.02,0.38461538461538464,0.018315018315018316,0.029304029304029304,0.014652014652014652,0.13186813186813187,0,0.08791208791208792,0.018315018315018316,0.6996336996336996,0.5238095238095238,0
411082000777,OR,44.972492,-123.077232,41420,2014-2015,1,41053,Polk County,41,OREGON,Brush College Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000731,Open,Regular School,No,No,N,201,11.15,0.4577114427860697,0.04975124378109453,0.01990049751243781,0.014925373134328358,0.07462686567164178,0,0.07462686567164178,0,0.7661691542288557,0.5174129353233831,NA
411082000777,OR,44.972492,-123.077232,41420,2015-2016,1,41053,Polk County,41,OREGON,Brush College Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000731,Open,Regular School,No,No,No,252,13.1,0.5436507936507936,0.03571428571428571,0.01984126984126984,0.01984126984126984,0.11507936507936507,0,0.06746031746031746,0.007936507936507936,0.7341269841269841,0.5198412698412699,NA
411082000778,OR,44.930966,-123.032257,41420,2014-2015,1,41047,Marion County,41,OREGON,Bush Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000732,Open,Regular School,No,No,N,309,15.97,0.6893203883495146,0.016181229773462782,0.006472491909385114,0.009708737864077669,0.459546925566343,0,0.06472491909385113,0.03559870550161812,0.4077669902912621,0.47249190938511326,NA
411082000778,OR,44.930966,-123.032257,41420,2015-2016,1,41047,Marion County,41,OREGON,Bush Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000732,Open,Regular School,No,No,No,315,16.93,0.6857142857142857,0.01904761904761905,0.0031746031746031746,0.01904761904761905,0.44761904761904764,0,0.06349206349206349,0.025396825396825397,0.4222222222222222,0.5015873015873016,NA
411082000778,OR,44.932601,-123.034254,41420,2016-2017,1,41047,Marion County,41,OREGON,Bush Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000732,Open,Regular School,No,No,No,312,19.66,0.6858974358974359,0.009615384615384616,0.009615384615384616,0.01282051282051282,0.5,0,0.038461538461538464,0.028846153846153848,0.40064102564102566,0.4807692307692308,0
411082000778,OR,44.932601,-123.034254,41420,2017-2018,1,41047,Marion County,41,OREGON,Bush Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000732,Open,Regular School,No,No,No,328,18.75,0.6890243902439024,0.018292682926829267,0,0.024390243902439025,0.5396341463414634,0,0.054878048780487805,0.024390243902439025,0.3384146341463415,0.4725609756097561,0
411082000779,OR,44.912394,-123.058152,41420,2016-2017,1,41047,Marion County,41,OREGON,Candalaria Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000733,Open,Regular School,No,No,No,341,16.59,0.2727272727272727,0.005865102639296188,0.02346041055718475,0.008797653958944282,0.08211143695014662,0,0.07038123167155426,0.008797653958944282,0.8005865102639296,0.5425219941348973,0
411082000779,OR,44.912394,-123.058152,41420,2017-2018,1,41047,Marion County,41,OREGON,Candalaria Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000733,Open,Regular School,No,No,No,342,14.20,0.2777777777777778,0.008771929824561403,0.02631578947368421,0.005847953216374269,0.12573099415204678,0,0.07309941520467836,0.0029239766081871343,0.7573099415204678,0.5380116959064327,0
411082000779,OR,44.912581,-123.058487,41420,2014-2015,1,41047,Marion County,41,OREGON,Candalaria Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000733,Open,Regular School,No,No,N,352,15.15,0.2471590909090909,0.011363636363636364,0.019886363636363636,0.017045454545454544,0.07954545454545454,0,0.07670454545454546,0.002840909090909091,0.7926136363636364,0.53125,NA
411082000779,OR,44.912581,-123.058487,41420,2015-2016,1,41047,Marion County,41,OREGON,Candalaria Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000733,Open,Regular School,No,No,No,354,16.09,0.2627118644067797,0.011299435028248588,0.01694915254237288,0.022598870056497175,0.07627118644067797,0,0.07627118644067797,0.002824858757062147,0.7937853107344632,0.5254237288135594,NA
411082000780,OR,45.026674,-123.01908100000001,41420,2016-2017,1,41047,Marion County,41,OREGON,Clear Lake Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000734,Open,Regular School,No,No,No,429,18.80,0.3822843822843823,0,0.02097902097902098,0.006993006993006993,0.19114219114219114,0,0.06293706293706294,0.006993006993006993,0.710955710955711,0.48717948717948717,0
411082000780,OR,45.026674,-123.01908100000001,41420,2017-2018,1,41047,Marion County,41,OREGON,Clear Lake Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000734,Open,Regular School,No,No,No,396,17.35,0.3888888888888889,0.010101010101010102,0.015151515151515152,0.007575757575757576,0.21464646464646464,0,0.050505050505050504,0.007575757575757576,0.6944444444444444,0.49242424242424243,0
411082000780,OR,45.030617,-123.020351,41420,2014-2015,1,41047,Marion County,41,OREGON,Clear Lake Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000734,Open,Regular School,No,No,N,474,21.50,0.34810126582278483,0.006329113924050633,0.02109704641350211,0.004219409282700422,0.1540084388185654,0,0.07383966244725738,0.008438818565400843,0.7320675105485233,0.47468354430379744,NA
411082000780,OR,45.030617,-123.020351,41420,2015-2016,1,41047,Marion County,41,OREGON,Clear Lake Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000734,Open,Regular School,No,No,No,437,19.5,0.38672768878718533,0.006864988558352402,0.018306636155606407,0.006864988558352402,0.17848970251716248,0,0.07551487414187644,0.004576659038901602,0.7093821510297483,0.47368421052631576,NA
411082000781,OR,44.990631,-123.034298,41420,2016-2017,1,41047,Marion County,41,OREGON,Cummings Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000735,Open,Regular School,No,No,No,441,21.41,0.6167800453514739,0.006802721088435374,0.0022675736961451248,0.013605442176870748,0.20408163265306123,0,0.07029478458049887,0.011337868480725623,0.691609977324263,0.4875283446712018,0
411082000781,OR,44.990631,-123.034298,41420,2017-2018,1,41047,Marion County,41,OREGON,Cummings Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000735,Open,Regular School,No,No,No,442,20.90,0.5904977375565611,0.011312217194570135,0.00904977375565611,0.006787330316742082,0.22624434389140272,0,0.06334841628959276,0.011312217194570135,0.6719457013574661,0.48642533936651583,0
411082000781,OR,44.991483,-123.034491,41420,2014-2015,1,41047,Marion County,41,OREGON,Cummings Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000735,Open,Regular School,No,No,N,399,18.11,0.5914786967418546,0.010025062656641603,0,0.002506265664160401,0.23809523809523808,0,0.047619047619047616,0.015037593984962405,0.6867167919799498,0.48120300751879697,NA
411082000781,OR,44.991483,-123.034491,41420,2015-2016,1,41047,Marion County,41,OREGON,Cummings Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000735,Open,Regular School,No,No,No,431,20.89,0.6589327146171694,0.009280742459396751,0.002320185614849188,0.01160092807424594,0.17865429234338748,0,0.060324825986078884,0.01160092807424594,0.7262180974477959,0.4779582366589327,NA
411082000782,OR,44.945641,-123.011249,41420,2016-2017,1,41047,Marion County,41,OREGON,Englewood Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000736,Open,Regular School,No,No,No,367,19.20,0.7138964577656676,0.02452316076294278,0.005449591280653951,0.008174386920980926,0.2724795640326976,0,0.0653950953678474,0.010899182561307902,0.6130790190735694,0.4822888283378747,0
411082000782,OR,44.945641,-123.011249,41420,2017-2018,1,41047,Marion County,41,OREGON,Englewood Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000736,Open,Regular School,No,No,No,382,17.95,0.7146596858638743,0.015706806282722512,0.013089005235602094,0.028795811518324606,0.2801047120418848,0,0.05235602094240838,0.015706806282722512,0.5942408376963351,0.4738219895287958,0
411082000782,OR,44.945883,-123.011335,41420,2014-2015,1,41047,Marion County,41,OREGON,Englewood Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000736,Open,Regular School,No,No,N,380,15.40,0.7131578947368421,0.021052631578947368,0.013157894736842105,0.007894736842105263,0.2631578947368421,0,0.04473684210526316,0.02894736842105263,0.6210526315789474,0.4631578947368421,NA
411082000782,OR,44.945883,-123.011335,41420,2015-2016,1,41047,Marion County,41,OREGON,Englewood Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000736,Open,Regular School,No,No,No,359,17.14,0.713091922005571,0.016713091922005572,0.013927576601671309,0.002785515320334262,0.2646239554317549,0,0.04456824512534819,0.019498607242339833,0.637883008356546,0.48746518105849584,NA
411082000783,OR,44.896088,-123.048049,41420,2014-2015,1,41047,Marion County,41,OREGON,Wright Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000737,Open,Regular School,No,No,N,428,18.95,0.5911214953271028,0.014018691588785047,0.007009345794392523,0.014018691588785047,0.1425233644859813,0,0.09579439252336448,0.02570093457943925,0.7009345794392523,0.4485981308411215,NA
411082000783,OR,44.896088,-123.048049,41420,2015-2016,1,41047,Marion County,41,OREGON,Wright Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000737,Open,Regular School,No,No,No,420,20.67,0.6142857142857143,0.016666666666666666,0.009523809523809525,0.01904761904761905,0.13333333333333333,0,0.06666666666666667,0.02619047619047619,0.7285714285714285,0.4642857142857143,NA
411082000783,OR,44.896088,-123.048049,41420,2016-2017,1,41047,Marion County,41,OREGON,Wright Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000737,Open,Regular School,No,No,No,415,21.25,0.5783132530120482,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.12048192771084337,0,0.05783132530120482,0.03132530120481928,0.7421686746987952,0.4674698795180723,0
411082000783,OR,44.896088,-123.048049,41420,2017-2018,1,41047,Marion County,41,OREGON,Wright Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000737,Open,Regular School,No,No,No,404,19.16,0.5099009900990099,0.01485148514851485,0.022277227722772276,0.024752475247524754,0.10891089108910891,0,0.06435643564356436,0.027227722772277228,0.7376237623762376,0.49504950495049505,0
411082000784,OR,44.922459,-122.977003,41420,2014-2015,1,41047,Marion County,41,OREGON,Four Corners Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000738,Open,Regular School,No,No,N,521,25.64,0.8790786948176583,0.009596928982725527,0.01727447216890595,0.013435700575815739,0.5911708253358925,0,0.030710172744721688,0.0345489443378119,0.30326295585412666,0.5355086372360844,NA
411082000784,OR,44.922459,-122.977003,41420,2015-2016,1,41047,Marion County,41,OREGON,Four Corners Elementary School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000738,Open,Regular School,No,No,No,533,28.78,0.8799249530956847,0.005628517823639775,0.013133208255159476,0.01125703564727955,0.5872420262664165,0,0.03189493433395872,0.03377110694183865,0.3170731707317073,0.5196998123827392,NA
411082000784,OR,44.922873,-122.977253,41420,2016-2017,1,41047,Marion County,41,OREGON,Four Corners Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000738,Open,Regular School,No,No,No,529,30.14,0.8809073724007561,0.005671077504725898,0.015122873345935728,0.00945179584120983,0.6465028355387523,0,0.03213610586011342,0.05671077504725898,0.23440453686200377,0.5141776937618148,0
411082000784,OR,44.922873,-122.977253,41420,2017-2018,1,41047,Marion County,41,OREGON,Four Corners Elementary School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000738,Open,Regular School,No,No,No,496,27.75,0.8790322580645161,0.006048387096774193,0.014112903225806451,0.006048387096774193,0.6491935483870968,0,0.036290322580645164,0.06048387096774194,0.22782258064516128,0.49193548387096775,0
411082000786,OR,44.950278,-123.026963,41420,2014-2015,1,41047,Marion County,41,OREGON,Grant Community School,Salem-Keizer SD 24J,00000000002142,4110820,00000000000000000740,Open,Regular School,No,No,N,445,24.03,0.750561797752809,0.0044943820224719105,0.008988764044943821,0.011235955056179775,0.40898876404494383,0,0.029213483146067417,0.038202247191011236,0.49887640449438203,0.4853932584269663,NA
411082000786,OR,44.950278,-123.026963,41420,2015-2016,1,41047,Marion County,41,OREGON,Grant Community School,Salem-Keizer SD 24J,00000000002142,4110820,00000000002142-00000000000000000740,Open,Regular School,No,No,No,427,22.81,0.7494145199063232,0.00234192037470726,0.00468384074941452,0.02107728337236534,0.48711943793911006,0,0.03044496487119438,0.02576112412177986,0.42857142857142855,0.5199063231850117,NA
411082000786,OR,44.950278000000004,-123.02696300000001,41420,2016-2017,1,41047,Marion County,41,OREGON,Grant Community School,Salem-Keizer SD 24J,OR-00000000002142,4110820,OR-00000000002142-00000000000000000740,Open,Regular School,No,No,No,445,23.56,0.750561797752809,0.0022471910112359553,0,0.02247191011235955,0.4943820224719101,0,0.020224719101123594,0.035955056179775284,0.4247191011235955,0.48089887640449436,0
